type,id,attributes.adjustment_interval_count,attributes.adjustment_is_excluded_from_discounts,attributes.adjustment_renewal_rate,attributes.adjustment_renewal_rate_incl_tax,attributes.billing_cycles.0.id,attributes.billing_cycles.0.end_datetime,attributes.billing_cycles.0.start_datetime,attributes.billing_type,attributes.calculated_end_datetime,attributes.calculated_start_datetime,attributes.cancellation_datetime,attributes.cancellation_reason,attributes.commitment_length,attributes.end_date,attributes.freeze_datetime,attributes.freeze_reactivation_datetime,attributes.guest_usage_interval_limit,attributes.is_intro_offer,attributes.last_interval_remaining_guest_usage_count,attributes.last_interval_remaining_usage_count,attributes.membership_name,attributes.next_charge_date,attributes.next_charge_date_display,attributes.interval_start_date_display,attributes.payment_interval,attributes.payment_interval_end_date,attributes.payment_interval_length,attributes.payment_interval_start_date,attributes.purchase_date,attributes.remaining_renewal_count,attributes.renewal_count,attributes.renewal_currency,attributes.renewal_limit,attributes.renewal_rate,attributes.renewal_rate_incl_tax,attributes.scheduled_end_datetime,attributes.scheduled_start_datetime,attributes.should_display_price_include_tax,attributes.start_date,attributes.status,attributes.usage_interval_limit,relationships.current_membership_transaction.data.type,relationships.current_membership_transaction.data.id,relationships.membership.data.type,relationships.membership.data.id,relationships.membership_freeze.data,relationships.events.data.0.type,relationships.events.data.0.id,relationships.membership_product.data.type,relationships.membership_product.data.id,relationships.purchase_location.data.type,relationships.purchase_location.data.id,relationships.user.data.type,relationships.user.data.id
membership_instances,3750,,,,,82251,"2024-08-01 06:59:59+00:00","2024-07-25 07:00:00+00:00",80207,"2024-07-25 06:59:59+00:00","2024-07-18 07:00:00+00:00",78012,"2024-07-18 06:59:59+00:00","2024-07-11 07:00:00+00:00",74417,"2024-07-11 06:59:59+00:00","2024-06-27 07:00:00+00:00",72559,"2024-06-27 06:59:59+00:00","2024-06-20 07:00:00+00:00",70565,"2024-06-20 06:59:59+00:00","2024-06-13 07:00:00+00:00",68462,"2024-06-13 06:59:59+00:00","2024-06-06 07:00:00+00:00",66635,"2024-06-06 06:59:59+00:00","2024-05-30 07:00:00+00:00",65124,"2024-05-30 06:59:59+00:00","2024-05-23 07:00:00+00:00",63387,"2024-05-23 06:59:59+00:00","2024-05-16 07:00:00+00:00",61802,"2024-05-16 06:59:59+00:00","2024-05-09 07:00:00+00:00",60171,"2024-05-09 06:59:59+00:00","2024-05-02 07:00:00+00:00",58555,"2024-05-02 06:59:59+00:00","2024-04-25 07:00:00+00:00",57051,"2024-04-25 06:59:59+00:00","2024-04-18 07:00:00+00:00",55392,"2024-04-18 06:59:59+00:00","2024-04-11 07:00:00+00:00",53623,"2024-04-11 06:59:59+00:00","2024-04-04 07:00:00+00:00",52046,"2024-04-04 06:59:59+00:00","2024-03-28 07:00:00+00:00",50551,"2024-03-28 06:59:59+00:00","2024-03-21 07:00:00+00:00",49089,"2024-03-21 06:59:59+00:00","2024-03-14 07:00:00+00:00",47295,"2024-03-14 06:59:59+00:00","2024-03-06 08:00:01+00:00",bill_on_start,,2024-03-06T08:00:00Z,,,0,,,,0,,,,"Lakewood/Orange | VIP Unlimited - 6 Month Contract (Grand Opening)",2024-08-01T06:59:59Z,2024-08-01,2024-07-25,WK,2024-08-01T06:59:59Z,1,2024-07-25T06:59:59Z,2024-03-05T03:22:34.421775Z,,20,USD,,40.00,40.00,,2024-03-06T08:00:00Z,,2024-03-06T08:00:00Z,active,,membership_transactions,82251,memberships,2984,,membership_instance_events,10874,membership_instance_events,9946,membership_instance_events,8871,membership_instance_events,7745,membership_instance_events,7380,membership_instance_events,6951,membership_instance_events,6109,membership_instance_events,5137,membership_instance_events,4333,membership_instance_events,3653,membership_instance_events,2941,membership_instance_events,2132,child_product_memberships,15725,locations,48750,users,39997
membership_instances,3749,,,,,76049,"2024-08-04 06:59:59+00:00","2024-07-04 07:00:00+00:00",67994,"2024-07-04 06:59:59+00:00","2024-06-04 07:00:00+00:00",60695,"2024-06-04 06:59:59+00:00","2024-05-04 07:00:00+00:00",53622,"2024-05-04 06:59:59+00:00","2024-04-04 07:00:00+00:00",47231,"2024-04-04 06:59:59+00:00","2024-03-04 22:07:55.083587+00:00",bill_on_purchase,,2024-03-04T08:00:00Z,,,0,,,,0,,,4,"C3. Club Package - 12 Month Contract",2024-08-04T06:59:59Z,2024-08-04,2024-07-04,MO,2024-08-04T06:59:59Z,1,2024-07-04T06:59:59Z,2024-03-04T22:07:54.083587Z,,5,USD,,125.00,125.00,,,,2024-03-04T08:00:00Z,active,8,membership_transactions,76049,memberships,2919,,membership_instance_events,8011,membership_instance_events,4955,membership_instance_events,4930,membership_instance_events,2127,child_product_memberships,14711,locations,48717,users,34966
membership_instances,3748,,,,,76048,"2024-08-04 06:59:59+00:00","2024-07-04 07:00:00+00:00",67965,"2024-07-04 06:59:59+00:00","2024-06-04 07:00:00+00:00",60694,"2024-06-04 06:59:59+00:00","2024-05-04 07:00:00+00:00",53621,"2024-05-04 06:59:59+00:00","2024-04-04 07:00:00+00:00",47226,"2024-04-04 06:59:59+00:00","2024-03-04 21:35:14.945073+00:00",bill_on_purchase,,2024-03-04T08:00:00Z,,,0,,,,0,,,,"Torrance | Redondo Beach VIP Unlimited",2024-08-04T06:59:59Z,2024-08-04,2024-07-04,MO,2024-08-04T06:59:59Z,1,2024-07-04T06:59:59Z,2024-03-04T21:35:13.945073Z,,5,USD,,160.00,160.00,,,,2024-03-04T08:00:00Z,active,,membership_transactions,76048,memberships,2918,,membership_instance_events,8005,membership_instance_events,4931,membership_instance_events,2121,child_product_memberships,15699,locations,48717,users,34692
membership_instances,3747,,,,,47056,"2024-03-19 06:59:59+00:00","2024-03-05 02:15:01+00:00",bill_on_purchase,2024-03-19T06:59:59Z,2024-03-04T08:00:00Z,,,,2024-03-19T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-19,2024-03-04,WK,2024-03-19T06:59:59Z,2,2024-03-05T02:15:00Z,2024-03-04T06:11:12.309464Z,0,1,USD,1,20.00,20.00,,,,2024-03-04T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2120,child_product_memberships,15556,locations,48750,users,40155
membership_instances,3746,,,,,47054,"2024-03-19 06:59:59+00:00","2024-03-05 02:15:01+00:00",bill_on_purchase,2024-03-19T06:59:59Z,2024-03-04T08:00:00Z,,,,2024-03-19T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-19,2024-03-04,WK,2024-03-19T06:59:59Z,2,2024-03-05T02:15:00Z,2024-03-04T06:05:50.154634Z,0,1,USD,1,20.00,20.00,,,,2024-03-04T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2119,child_product_memberships,15556,locations,48750,users,40154
membership_instances,3745,,,,,81308,"2024-07-29 06:59:59+00:00","2024-07-22 07:00:00+00:00",79229,"2024-07-22 06:59:59+00:00","2024-07-15 07:00:00+00:00",77063,"2024-07-15 06:59:59+00:00","2024-07-08 07:00:00+00:00",75172,"2024-07-08 06:59:59+00:00","2024-07-01 07:00:00+00:00",73447,"2024-07-01 06:59:59+00:00","2024-06-24 07:00:00+00:00",71642,"2024-06-24 06:59:59+00:00","2024-06-17 07:00:00+00:00",69668,"2024-06-17 06:59:59+00:00","2024-06-10 07:00:00+00:00",67666,"2024-06-10 06:59:59+00:00","2024-06-03 07:00:00+00:00",65982,"2024-06-03 06:59:59+00:00","2024-05-27 07:00:00+00:00",64313,"2024-05-27 06:59:59+00:00","2024-05-20 07:00:00+00:00",62616,"2024-05-20 06:59:59+00:00","2024-05-13 07:00:00+00:00",61071,"2024-05-13 06:59:59+00:00","2024-05-06 07:00:00+00:00",59432,"2024-05-06 06:59:59+00:00","2024-04-29 07:00:00+00:00",57749,"2024-04-29 06:59:59+00:00","2024-04-22 07:00:00+00:00",56327,"2024-04-22 06:59:59+00:00","2024-04-15 07:00:00+00:00",54646,"2024-04-15 06:59:59+00:00","2024-04-08 07:00:00+00:00",52918,"2024-04-08 06:59:59+00:00","2024-04-01 07:00:00+00:00",51297,"2024-04-01 06:59:59+00:00","2024-03-25 07:00:00+00:00",49865,"2024-03-25 06:59:59+00:00","2024-03-18 07:00:00+00:00",48446,"2024-03-18 06:59:59+00:00","2024-03-11 07:00:00+00:00",46962,"2024-03-11 06:59:59+00:00","2024-03-03 18:57:12.309934+00:00",bill_on_purchase,,2024-03-03T08:00:00Z,,,0,,,,0,,,0,"Torrance | Club Package - 6 Month Contract",2024-07-29T06:59:59Z,2024-07-29,2024-07-22,WK,2024-07-29T06:59:59Z,1,2024-07-22T06:59:59Z,2024-03-03T18:57:11.309934Z,,21,USD,,37.00,37.00,,,,2024-03-03T08:00:00Z,active,2,membership_transactions,81308,memberships,2919,,membership_instance_events,10511,membership_instance_events,9540,membership_instance_events,8529,membership_instance_events,7712,membership_instance_events,7204,membership_instance_events,6656,membership_instance_events,5746,membership_instance_events,4822,membership_instance_events,4081,membership_instance_events,3375,membership_instance_events,2118,child_product_memberships,15633,locations,48717,users,40047
membership_instances,3744,,,,,46869,"2024-04-17 06:59:59+00:00","2024-04-03 02:15:01+00:00",bill_on_purchase,2024-04-17T06:59:59Z,2024-04-02T07:00:00Z,,,,2024-04-17T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-04-17,2024-04-02,WK,2024-04-17T06:59:59Z,2,2024-04-03T02:15:00Z,2024-03-03T04:29:29.963698Z,0,1,USD,1,20.00,20.00,,,,2024-04-02T07:00:00Z,done,,,memberships,2951,,membership_instance_events,2117,child_product_memberships,15556,locations,48717,users,40152
membership_instances,3743,,,,,46845,,,bill_on_purchase,,,,,,,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,,,WK,,2,,2024-03-03T00:25:44.852148Z,0,1,USD,1,20.00,20.00,,,,,pending_customer_activation,,membership_transactions,46845,memberships,2951,,membership_instance_events,2116,child_product_memberships,15556,locations,48717,users,40151
membership_instances,3742,,,,,46839,"2024-03-18 06:59:59+00:00","2024-03-03 17:15:01+00:00",bill_on_purchase,2024-03-18T06:59:59Z,2024-03-03T08:00:00Z,,,,2024-03-18T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-18,2024-03-03,WK,2024-03-18T06:59:59Z,2,2024-03-03T17:15:00Z,2024-03-02T22:41:46.452066Z,0,1,USD,1,20.00,20.00,,,,2024-03-03T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2115,child_product_memberships,15556,locations,48717,users,40149
membership_instances,3741,,,,,51145,"2024-03-31 06:59:59+00:00","2024-03-24 07:00:00+00:00",49704,"2024-03-24 06:59:59+00:00","2024-03-17 07:00:00+00:00",46833,"2024-03-17 06:59:59+00:00","2024-03-09 08:00:01+00:00",bill_on_start,2024-03-31T06:59:59Z,2024-03-09T08:00:00Z,2024-03-29T12:36:40.963479Z,upgrade,0,2024-03-31T06:59:59Z,,,0,,,0,"Lakewood/Orange | Club Package - 2x a Week - 6 Month Contract (Grand Opening)",,2024-03-31,2024-03-24,WK,2024-03-31T06:59:59Z,1,2024-03-24T06:59:59Z,2024-03-02T19:51:13.739911Z,0,3,USD,3,30.00,30.00,,2024-03-09T08:00:00Z,,2024-03-09T08:00:00Z,cancelled,2,,memberships,2985,,membership_instance_events,2388,membership_instance_events,2248,membership_instance_events,2111,child_product_memberships,15719,locations,48750,users,40044
membership_instances,3740,,,,,46803,"2024-03-20 06:59:59+00:00","2024-03-06 03:15:01+00:00",bill_on_purchase,2024-03-20T06:59:59Z,2024-03-05T08:00:00Z,,,,2024-03-20T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-20,2024-03-05,WK,2024-03-20T06:59:59Z,2,2024-03-06T03:15:00Z,2024-03-02T17:25:34.596348Z,0,1,USD,1,20.00,20.00,,,,2024-03-05T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2110,child_product_memberships,15556,locations,48717,users,40148
membership_instances,3739,,,,,46770,"2024-03-21 06:59:59+00:00","2024-03-07 02:15:01+00:00",bill_on_purchase,2024-03-21T06:59:59Z,2024-03-06T08:00:00Z,,,,2024-03-21T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-21,2024-03-06,WK,2024-03-21T06:59:59Z,2,2024-03-07T02:15:00Z,2024-03-02T11:50:21.548368Z,0,1,USD,1,20.00,20.00,,,,2024-03-06T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2109,child_product_memberships,15556,locations,48750,users,40147
membership_instances,3738,,,,,46717,"2024-03-17 06:59:59+00:00","2024-03-02 16:00:01+00:00",bill_on_purchase,2024-03-17T06:59:59Z,2024-03-02T08:00:00Z,,,,2024-03-17T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-17,2024-03-02,WK,2024-03-17T06:59:59Z,2,2024-03-02T16:00:00Z,2024-03-02T04:07:53.546229Z,0,1,USD,1,20.00,20.00,,,,2024-03-02T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2108,child_product_memberships,15556,locations,48750,users,40139
membership_instances,3737,,,,,46704,"2024-03-17 06:59:59+00:00","2024-03-02 17:00:01+00:00",bill_on_purchase,2024-03-17T06:59:59Z,2024-03-02T08:00:00Z,,,,2024-03-17T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-17,2024-03-02,WK,2024-03-17T06:59:59Z,2,2024-03-02T17:00:00Z,2024-03-02T02:10:40.024460Z,0,1,USD,1,20.00,20.00,,,,2024-03-02T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2107,child_product_memberships,15556,locations,48750,users,40141
membership_instances,3736,,,,,46686,"2024-03-19 06:59:59+00:00","2024-03-05 02:15:01+00:00",bill_on_purchase,2024-03-19T06:59:59Z,2024-03-04T08:00:00Z,,,,2024-03-19T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-19,2024-03-04,WK,2024-03-19T06:59:59Z,2,2024-03-05T02:15:00Z,2024-03-02T00:34:27.898906Z,0,1,USD,1,20.00,20.00,,,,2024-03-04T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2106,child_product_memberships,15556,locations,48750,users,40144
membership_instances,3735,,,,,46680,"2024-03-19 06:59:59+00:00","2024-03-05 02:15:01+00:00",bill_on_purchase,2024-03-19T06:59:59Z,2024-03-04T08:00:00Z,,,,2024-03-19T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-19,2024-03-04,WK,2024-03-19T06:59:59Z,2,2024-03-05T02:15:00Z,2024-03-02T00:13:20.782670Z,0,1,USD,1,20.00,20.00,,,,2024-03-04T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2105,child_product_memberships,15556,locations,48750,users,40143
membership_instances,3734,,,,,46674,"2024-03-19 06:59:59+00:00","2024-03-05 02:15:01+00:00",bill_on_purchase,2024-03-19T06:59:59Z,2024-03-04T08:00:00Z,,,,2024-03-19T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-19,2024-03-04,WK,2024-03-19T06:59:59Z,2,2024-03-05T02:15:00Z,2024-03-01T23:54:30.194267Z,0,1,USD,1,20.00,20.00,,,,2024-03-04T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2104,child_product_memberships,15556,locations,48750,users,40142
membership_instances,3733,,,,,46664,,,bill_on_purchase,,,,,,,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,,,WK,,2,,2024-03-01T22:52:32.667183Z,0,1,USD,1,20.00,20.00,,,,,pending_customer_activation,,membership_transactions,46664,memberships,2951,,membership_instance_events,2103,child_product_memberships,15556,locations,48750,users,40140
membership_instances,3732,,,,,46659,"2024-03-17 06:59:59+00:00","2024-03-02 16:00:01+00:00",bill_on_purchase,2024-03-17T06:59:59Z,2024-03-02T08:00:00Z,,,,2024-03-17T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-17,2024-03-02,WK,2024-03-17T06:59:59Z,2,2024-03-02T16:00:00Z,2024-03-01T22:50:23.664460Z,0,1,USD,1,20.00,20.00,,,,2024-03-02T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2102,child_product_memberships,15556,locations,48750,users,40108
membership_instances,3731,,,,,67711,"2024-06-01 06:59:59+00:00","2024-05-25 07:00:00+00:00",64661,"2024-05-25 06:59:59+00:00","2024-05-18 07:00:00+00:00",64648,"2024-05-18 06:59:59+00:00","2024-05-11 07:00:00+00:00",61148,"2024-05-11 06:59:59+00:00","2024-05-04 07:00:00+00:00",61141,"2024-05-04 06:59:59+00:00","2024-04-27 07:00:00+00:00",61132,"2024-04-27 06:59:59+00:00","2024-04-20 07:00:00+00:00",61110,"2024-04-20 06:59:59+00:00","2024-04-13 07:00:00+00:00",54694,"2024-04-13 06:59:59+00:00","2024-04-06 07:00:00+00:00",54680,"2024-04-06 06:59:59+00:00","2024-03-30 07:00:00+00:00",51416,"2024-03-30 06:59:59+00:00","2024-03-23 07:00:00+00:00",51401,"2024-03-23 06:59:59+00:00","2024-03-16 07:00:00+00:00",46629,"2024-03-16 06:59:59+00:00","2024-03-08 08:00:01+00:00",bill_on_start,2024-06-01T06:59:59Z,2024-03-08T08:00:00Z,2024-05-08T21:28:34.657646Z,other,0,2024-06-01T06:59:59Z,,,0,,,,"Lakewood/Orange | VIP Unlimited - 6 Month Contract (Grand Opening)",,2024-06-01,2024-05-25,WK,2024-06-01T06:59:59Z,1,2024-05-25T06:59:59Z,2024-03-01T18:37:36.827779Z,0,12,USD,12,40.00,40.00,,2024-03-08T08:00:00Z,,2024-03-08T08:00:00Z,cancelled,,,memberships,2984,,membership_instance_events,4863,membership_instance_events,4755,membership_instance_events,4653,membership_instance_events,4566,membership_instance_events,4374,membership_instance_events,4288,membership_instance_events,4120,membership_instance_events,4028,membership_instance_events,3933,membership_instance_events,3895,membership_instance_events,3531,membership_instance_events,3515,membership_instance_events,3414,membership_instance_events,3332,membership_instance_events,3230,membership_instance_events,3150,membership_instance_events,2881,membership_instance_events,2751,membership_instance_events,2096,child_product_memberships,15725,locations,48750,users,40137
membership_instances,3730,,,,,46628,"2024-03-23 06:59:59+00:00","2024-03-15 07:00:01+00:00",bill_on_start,2024-03-23T06:59:59Z,2024-03-15T07:00:00Z,2024-03-19T21:53:31.783154Z,downgrade,0,2024-03-23T06:59:59Z,,,0,,,2,"Lakewood/Orange | Club Package - 2x a Week - 6 Month Contract (Grand Opening)",,2024-03-23,2024-03-15,WK,2024-03-23T06:59:59Z,1,2024-03-15T07:00:00Z,2024-03-01T18:27:41.526462Z,0,1,USD,1,30.00,30.00,,2024-03-15T07:00:00Z,,2024-03-15T07:00:00Z,cancelled,2,,memberships,2985,,membership_instance_events,2276,membership_instance_events,2095,child_product_memberships,15719,locations,48750,users,40136
membership_instances,3729,,,,,46595,"2024-03-11 22:27:56.116816+00:00","2024-03-11 22:27:57.116816+00:00",bill_on_start,2024-03-12T06:59:59Z,2024-03-11T07:00:00Z,2024-03-11T22:27:56.116816Z,other,0,2024-03-12T06:59:59Z,,,0,,,2,"Lakewood/Orange | Club Package - 2x a Week - 6 Month Contract (Grand Opening)",,2024-03-11,2024-03-11,WK,2024-03-11T22:27:56.116816Z,1,2024-03-11T22:27:56.116816Z,2024-03-01T14:42:30.500827Z,0,1,USD,1,30.00,30.00,,2024-03-14T07:00:00Z,,2024-03-11T07:00:00Z,terminated,2,,memberships,2985,,membership_instance_events,2210,membership_instance_events,2094,child_product_memberships,15719,locations,48750,users,40078
membership_instances,3728,,,,,46593,"2024-03-16 06:59:59+00:00","2024-03-02 01:00:01+00:00",bill_on_purchase,2024-03-16T06:59:59Z,2024-03-01T08:00:00Z,,,,2024-03-16T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-16,2024-03-01,WK,2024-03-16T06:59:59Z,2,2024-03-02T01:00:00Z,2024-03-01T14:32:30.825257Z,0,1,USD,1,20.00,20.00,,,,2024-03-01T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2093,child_product_memberships,15556,locations,48717,users,40134
membership_instances,3727,,,,,46591,"2024-03-17 06:59:59+00:00","2024-03-02 15:00:01+00:00",bill_on_purchase,2024-03-17T06:59:59Z,2024-03-02T08:00:00Z,,,,2024-03-17T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-17,2024-03-02,WK,2024-03-17T06:59:59Z,2,2024-03-02T15:00:00Z,2024-03-01T14:29:52.854454Z,0,1,USD,1,20.00,20.00,,,,2024-03-02T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2092,child_product_memberships,15556,locations,48717,users,40135
membership_instances,3726,,,,,46399,"2024-03-15 06:59:59+00:00","2024-03-01 03:15:01+00:00",bill_on_purchase,2024-03-15T06:59:59Z,2024-02-29T08:00:00Z,,,,2024-03-15T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-03-15,2024-02-29,WK,2024-03-15T06:59:59Z,2,2024-03-01T03:15:00Z,2024-03-01T02:40:28.040198Z,0,1,USD,1,20.00,20.00,,,,2024-02-29T08:00:00Z,done,,,memberships,2951,,membership_instance_events,2091,child_product_memberships,15556,locations,48750,users,40133
membership_instances,3725,,,,,82657,"2024-08-02 06:59:59+00:00","2024-07-26 07:00:00+00:00",80587,"2024-07-26 06:59:59+00:00","2024-07-19 07:00:00+00:00",78343,"2024-07-19 06:59:59+00:00","2024-07-12 07:00:00+00:00",76333,"2024-07-12 06:59:59+00:00","2024-07-05 07:00:00+00:00",74576,"2024-07-05 06:59:59+00:00","2024-06-28 07:00:00+00:00",72900,"2024-06-28 06:59:59+00:00","2024-06-21 07:00:00+00:00",70876,"2024-06-21 06:59:59+00:00","2024-06-14 07:00:00+00:00",68913,"2024-06-14 06:59:59+00:00","2024-06-07 07:00:00+00:00",66933,"2024-06-07 06:59:59+00:00","2024-05-31 07:00:00+00:00",65418,"2024-05-31 06:59:59+00:00","2024-05-24 07:00:00+00:00",63710,"2024-05-24 06:59:59+00:00","2024-05-17 07:00:00+00:00",62092,"2024-05-17 06:59:59+00:00","2024-05-10 07:00:00+00:00",60488,"2024-05-10 06:59:59+00:00","2024-05-03 07:00:00+00:00",58881,"2024-05-03 06:59:59+00:00","2024-04-26 07:00:00+00:00",57341,"2024-04-26 06:59:59+00:00","2024-04-19 07:00:00+00:00",55749,"2024-04-19 06:59:59+00:00","2024-04-12 07:00:00+00:00",54001,"2024-04-12 06:59:59+00:00","2024-04-05 07:00:00+00:00",52381,"2024-04-05 06:59:59+00:00","2024-03-29 07:00:00+00:00",50858,"2024-03-29 06:59:59+00:00","2024-03-22 07:00:00+00:00",49372,"2024-03-22 06:59:59+00:00","2024-03-15 07:00:00+00:00",47986,"2024-03-15 06:59:59+00:00","2024-03-08 08:00:00+00:00",46396,"2024-03-08 07:59:59+00:00","2024-03-01 02:32:36.988002+00:00",bill_on_purchase,,2024-02-29T08:00:00Z,,,0,,,,0,,,1,"Lakewood/Orange | Starter Package - 1x a Week - 6 Month Contract (Grand Opening)",2024-08-02T06:59:59Z,2024-08-02,2024-07-26,WK,2024-08-02T06:59:59Z,1,2024-07-26T06:59:59Z,2024-03-01T02:32:35.988002Z,,22,USD,,20.00,20.00,,,,2024-02-29T08:00:00Z,active,1,membership_transactions,82657,memberships,2985,,membership_instance_events,11069,membership_instance_events,10156,membership_instance_events,9051,membership_instance_events,8199,membership_instance_events,7483,membership_instance_events,7094,membership_instance_events,6302,membership_instance_events,5434,membership_instance_events,4520,membership_instance_events,3804,membership_instance_events,3104,membership_instance_events,2090,child_product_memberships,15717,locations,48750,users,39747
membership_instances,3724,,,,,82656,"2024-08-02 06:59:59+00:00","2024-07-26 07:00:00+00:00",72558,"2024-07-26 06:59:59+00:00","2024-06-20 07:00:00+00:00",70566,"2024-06-20 06:59:59+00:00","2024-06-13 07:00:00+00:00",68463,"2024-06-13 06:59:59+00:00","2024-06-06 07:00:00+00:00",66634,"2024-06-06 06:59:59+00:00","2024-05-30 07:00:00+00:00",65123,"2024-05-30 06:59:59+00:00","2024-05-23 07:00:00+00:00",63386,"2024-05-23 06:59:59+00:00","2024-05-16 07:00:00+00:00",61803,"2024-05-16 06:59:59+00:00","2024-05-09 07:00:00+00:00",60170,"2024-05-09 06:59:59+00:00","2024-05-02 07:00:00+00:00",58554,"2024-05-02 06:59:59+00:00","2024-04-25 07:00:00+00:00",57050,"2024-04-25 06:59:59+00:00","2024-04-18 07:00:00+00:00",55391,"2024-04-18 06:59:59+00:00","2024-04-11 07:00:00+00:00",53620,"2024-04-11 06:59:59+00:00","2024-04-04 07:00:00+00:00",52045,"2024-04-04 06:59:59+00:00","2024-03-28 07:00:00+00:00",50550,"2024-03-28 06:59:59+00:00","2024-03-21 07:00:00+00:00",46395,"2024-03-21 06:59:59+00:00","2024-03-01 02:27:54.526940+00:00",bill_on_purchase,,2024-02-29T08:00:00Z,,,0,,,,0,,,2,"Lakewood/Orange | Gold Package - 3x a Week - 6 Month Contract (Grand Opening)",2024-08-02T06:59:59Z,2024-08-02,2024-07-26,WK,2024-08-02T06:59:59Z,1,2024-07-26T06:59:59Z,2024-03-01T02:27:53.526940Z,,16,USD,,35.00,35.00,,,,2024-02-29T08:00:00Z,active,3,membership_transactions,82656,memberships,2985,,membership_instance_events,11068,membership_instance_events,10483,membership_instance_events,6950,membership_instance_events,6107,membership_instance_events,5138,membership_instance_events,4410,membership_instance_events,4332,membership_instance_events,3649,membership_instance_events,2938,membership_instance_events,2148,membership_instance_events,2089,membership_instance_events,2088,child_product_memberships,15721,locations,48750,users,40112
